"Previous 
Local Code","UCOP Major
Code (CSS)",ISIS Major Code,Major Abbreviation,Major Description ,Diploma Title,Start Term,End Term,"Student 
Level",Department,Award Type,Program Length (in years),College,CIP Code,CIP Description,STEM,"Self 
Supporting","Discontinued or
Phasing Out",Notes,,,,,,,,
880,880,SO77,CogSciSoci,Cognitive Sci & Sociology,Cognitive Science and Sociology,FA00,FA10,GR,SOC,PHD,7,GR,451101,SOCIOLOGY,,,YES,,,,,,,,,
880,880,SO78,SociCogSci,Sociology & Cognitive Sci,Sociology and Cognitive Science,SP03,,GR,SOC,PHD,7,GR,451101,SOCIOLOGY,,,,,,,,,,,,
,03Q,SO79,SocEthnSt,Sociology and Ethnic Studies,Sociology and Ethnic Studies,WI09,,GR,SOC,PHD,7,GR,451101,SOCIOLOGY,,,,,,,,,,,,
,0BW,SO80,Soc-CGrdS,Soc w/Spec in Crit Gndr Sts ,Sociology with a Specialization in Critical Gender Studies,FA16,,GR,SOC,PHD,7,GR,459999,"SOCIAL SCIENCES, OTHER",,,,,,,,,,,,
,0C4,SO81,Soc-PIERS                     ,Soc w/Spec Intdis Envirn Res  ,Sociology with a Specialization in Interdisciplinary Environmental Research,FA16,,GR,SOC,PHD,7,GR,451101,SOCIOLOGY,,,,,,,,,,,,
,0ID,SO82,SocSpecCSS,Sociology w/Spec in CompSocSci,Sociology with a Specialization in Computational Social Science,S122,,GR,SOC,PHD,7,GR,450102,Research Methodology and Quantitative Methods,,,,CIP code change effective FA24. Former CIP code 451199,,,,,,,,
,0LY,SO83,SocSpcCgSc,Sociology w/Spec in CogSci,Sociology with a Specialization in Cognitive Science,FA25,,GR,SOC,PHD,7,GR,451199,"Sociology, Other",,,,,,,,,,,,
,,SS2Y,SumSes 2Y,Sum Ses Comm Coll Student,Sum Session Community College Student,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SS4Y,SumSes 4Y,Sum Ses Four Year Univ Student,Sum Session Four Year University Student,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSAL,SumSes Al,Sum Ses Former UCSD Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSB,SumSes UCB,Sum Ses UCB Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSCC,SumSes CCC,Sum Ses Calif Commun Coll Stu,,S102,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSCS,SumSes CSt,Sum Ses Calif State Univ Stu,,S102,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSD,SumSes UCD,Sum Ses UCD Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSGP,SumSesGenP,Summer Session General Public,,S105,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSHS,SumSes HS,Sum Ses High School Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSI,SumSes UCI,Sum Ses UCI Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSIN,SumSes IN,Sum Ses International Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSLA,SumSesUCLA,Sum Ses UCLA Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSM,SumSes SSM,Sum Ses UCM Student,,S103,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSNG,SumSesNotG,Summer Session Visitor,,S103,S304,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
,,SSPC,SumSes PC,Sum Ses Pre-College Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSR,SumSes UCR,Sum Ses UCR Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSSB,SumSesUCSB,Sum Ses UCSB Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,SSSC,SumSesUCSC,Sum Ses UCSC Student,,S199,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,0MI,SSSD,SumSesUCSD,Summer Session UC San Diego,,S126,,UN,SUMM,NONE,4,RE MU TH WA FI SI SN EI SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,Admin Use Only,,,,,,,,
,,SSSF,SumSesUCSF,Sum Ses UCSF Student,,S105,,UN,SUMM,NONE,4,SS,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,0AK,SU75,Sub Use-JD,InterdRes Substance Use JtDoc,Interdisciplinary Research on Substance Use,FA15,,GR,IRSU,PHD,7,GR,511501,SUBSTANCE ABUSE/ADDICTION COUNSELING,,,,,,,,,,,,
000,000,TE01,Pre-TEP,Pre-Teacher Education Program,,FA72,SP90,UN,TEP,NONE,4,RE MU TH WA FI,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
248,248,TE25,TEP,Teacher Education Program,,FA72,SP91,UN,TEP,CRTF,2,RE MU TH WA FI,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
898,898,TE75,TL-Ed Res,Teaching & Learning (Educ Res),Teaching and Learning (Education Research),SP84,SP06,GR,TEP,MA,2,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
899,898,TE76,TL-CurDes,Teaching & Learning (Cur Dsgn),Teaching and Learning (Curriculum Design),SU88,FA06,GR,TEP,MA,2,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
210,248,TE77,Pre-TEP,Pre-Teacher Education Program,Pre-Teacher Education Program,FA90,SP06,GR,TEP,NOAW,4,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
248,248,TE78,TEP,Teacher Education Program,,FA90,FA91,GR,TEP,NOAW CERT,4,GR,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
,248,TE79,TEP-EMSC,Teacher Ed Prg(Elem Mult Subj),Teacher Education Program (Elementary Multiple Subject),FA91,SP06,GR,TEP,NOAW CERT,4,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
,248,TE80,TEP-SSSC,Teacher Ed Prg(Sec Singl Subj),Teacher Education Program (Secondary Single Subject),FA91,SP06,GR,TEP,NOAW CERT,4,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
,898,TE81,TL-BiEdASL,Teach&Learn:Biling Ed(ASL-Eng),Teaching and Learning : Bilingual Education (ASL-English),FA96,S308,GR,TEP,MA,2,GR,130299,BILINGUAL/MULTILINGUAL AND MULTICULTURAL,,,YES,,,,,,,,,
,248,TE82,PreTEPElem,Pre-Teacher Educ Prog (Elem),Pre-Teacher Education Program (Elementary),WI99,SP06,GR,TEP,NOAW,4,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
,248,TE83,PreTEP-Sec,Pre-Teacher Educ Prog (Sec),Pre-Teacher Education Program (Secondary),WI99,SP06,GR,TEP,NOAW,4,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
,248,TE84,TEP-Cred,Teacher Education Program,Teacher Education Program,SP01,FA06,GR,TEP,NOAW,4,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
,25A,TE85,MasterEduc,Master of Education,Master of Education,S301,FA07,GR,TEP,MED,2,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
,898,TE86,TL-DocEduc,Teaching and Learning,Teaching and Learning,WI04,WI10,GR,TEP,EDD,7,GR,130101,"EDUCATION, GENERAL",,,YES,,,,,,,,,
,26A,TE87,EL(JtEdD),EducLeadrshp(JtEdD-SDSU&CSUSM),Educational Leadership,FA04,SP10,GR,TEP,EDD,7,GR,130401,EDUCATIONAL LEADERSHIP AND ADMIN,,,YES,,,,,,,,,
231,HIST,TH25,Drama,Drama,,FA71,FA90,UN,THEA,BA,4,RE MU TH WA,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
231,231,TH26,Theatre,Theatre,Theatre,FA87,,UN,THEA,BA,4,RE MU TH WA FI SI SN EI,500501,"DRAMA AND DRAMA/THEATRE ARTS, GENERAL",,,,,,,,,,,,
---,210,TH27,Dance,Dance,Dance,FA96,,UN,THEA,BA,4,RE MU TH WA FI SI SN EI,500301,"DANCE, GENERAL",,,,,,,,,,,,
---,231,TH50,Hn-Theatre,Theatre,Theatre,FA90,,UN,THEA,BA,4,RE MU TH WA FI SI,500501,"DRAMA AND DRAMA/THEATRE ARTS, GENERAL",,,YES,,,,,,,,,
565,565,TH75,Theatre,Theatre,Theatre,FA75,FA10,GR,THEA,MFA,2,GR,500501,"DRAMA AND DRAMA/THEATRE ARTS, GENERAL",,,YES,,,,,,,,,
---,064,TH76,Dr&Theatre,Drama and Theatre (Jnt Doc UCI),Drama and Theatre,FA98,,GR,THEA,PHD,7,GR,500501,"DRAMA AND DRAMA/THEATRE ARTS, GENERAL",,,,,,,,,,,,
---,01G,TH77,ThDan(Act),Theatre and Dance (Acting),Theatre and Dance (Acting),FA07,,GR,THEA,MFA,2,GR,500506,ACTING,,,,,,,,,,,,
---,01I,TH78,ThDan(Des),Theatre and Dance (Design),Theatre and Dance (Design),FA07,,GR,THEA,MFA,2,GR,500502,TECHNICAL THEATRE/THEATRE DESIGN AND TECHNOLOGY,,,,,,,,,,,,
---,01H,TH79,ThDan(Dir),Theatre and Dance (Directing),Theatre and Dance (Directing),FA07,,GR,THEA,MFA,2,GR,500507,DIRECTING AND THEATRICAL PRODUCTION,,,,,,,,,,,,
---,01J,TH80,ThDan(PlW),Theatre & Dance (Playwriting),Theatre and Dance (Playwriting),FA07,,GR,THEA,MFA,2,GR,500504,PLAYWRITING AND SCREENWRITING,,,,,,,,,,,,
---,01K,TH81,ThDan(StM),Theatre & Dance (Stage Mgmt),Theatre and Dance (Stage Management),FA07,,GR,THEA,MFA,2,GR,500507,DIRECTING AND THEATRICAL PRODUCTION,,,,,,,,,,,,
---,01L,TH82,ThDan(DTh),Theatre & Dance (Dance Thtr),Theatre and Dance (Dance Theatre),FA07,,GR,THEA,MFA,2,GR,500599,"DRAMATIC/THEATRE ARTS AND STAGECRAFT, OTHER",,,,,,,,,,,,
,0BX,TH83,ThDr-CGrdS ,ThDr w/Spec in Crit Gndr Sts,Theatre and Drama with a Specialization in Critical Gender Studies,FA16,,GR,THEA,PHD,7,GR,509999,"VISUAL AND PERFORMING ARTS, OTHER",,,YES,,,,,,,,,
,0DG,TH84,DrThGndSJD,DrTh w/Spec in CGS (JntDocUCI),Drama and Theatre with a Specialization in Critical Gender Studies,FA17,,GR,THEA,PHD,7,GR,509999,"VISUAL AND PERFORMING ARTS, OTHER",,,,,,,,,,,,
908,908,TW25,ThirdWldSt,Third World Studies,Third World Studies,FA72,,UN,TWS,BA,4,RE MU TH WA FI SI SN,050199,"AREA STUDIES, OTHER ",,,YES,,,,,,,,,
,,UE75,TelAvivEx,Tel Aviv Exchange Program,,SP25,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UE76,NanTech Ex,Nanyang Tech Univ Exchange Pro,,FA26,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN01,ESL Reqd,ESL Required,,FA95,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,000000,NOT APPLICABLE AT UCSD,,,,Do not publish. Not a primary major. Admitted by special approval. ,,,,,,,,
E01,HIST,UN25,EAXP,Early Admissions Exper Prog,,FS64,FA90,UN,UNAF,NONE,4,RE MU TH WA FI,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
?,000,UN26,Undeclared,Undeclared,,SS64,FA10,GR,UNAF,NOAW,4,GR,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
000,000,UN27,Undeclared,Undeclared,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,309999,"MULTI-/INTERDISCIPLINARY STUDIES, OTHER",,,,,,,,,,,,
007,007,UN28,Spec-Emply,Special Employee Program,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
008,008,UN29,Limited St,Limited Status,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN30,Dartmth Ex,Dartmouth Coll Exchange Prog,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN31,EAP Rec Ex,Ed Abrd Reciprocal Exch Prog,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN32,Fudan Exch,Fudan Univ Exchange Program,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,000,UN33,IntcampVis,UC Intercampus Visitor Prog,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,Historical codes V01 - v07 will be translated to UN33,,,,,,,,
---,---,UN34,Mesa Exch,San Diego Mesa Coll Exch Prog,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN35,Morehse Ex,Morehouse Coll Exchange Prog,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN37,Spelman Ex,Spelman Coll Exchange Prog,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN38,Hosei Exch,Hosei Univ Exchange Program,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN39,Yamag Exch,Yamaguchi Univ Exchange Prog,,FS64,,UN,UNAF,NONE,4,RE MU TH WA FI SI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN40,UNM Exch,Univ New Mexico Exchange Prog,,FA93,,UN,UNAF,NONE,4,RE MU TH WA FI SI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN41,Kharkov Ex,Kharkov Univ Exchange Program,,FA93,,UN,UNAF,NONE,4,RE MU TH WA FI SI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN42,Lim St DDF,Limited Status,,FA94,SP96,UN,UNAF,NONE,4,RE MU TH WA FI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN43,Sec BacDDF,Second Baccalaureate,,FA94,SP96,UN,UNAF,NONE,4,RE MU TH WA FI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN44,AugsburgEx,Augsburg Univ Exchange Program,,FA94,,UN,UNAF,NONE,4,RE MU TH WA FI SI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,007,UN45,SpEmpl DDF,Special Employee Program,,FA94,SP96,UN,UNAF,NONE,4,RE MU TH WA FI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,YES,,,,,,,,,
---,---,UN46,PSCE Vistr,Post-Sec Cross Enrlmnt Visitor,,FA95,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN47,UCDC Vistr,UC/DC Program Visitor,,FA97,,UN,UNAF,NONE,4,WA,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN48,UCSE Vistr,UC Simultaneous Enrlmnt Visitor,,FA00,,UN,UNAF,NONE,4,WA,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN49,Preuss Vis,Preuss School Visitor Program,,FA01,,UN,UNAF,NONE,4,TH,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN50,Re Hon Prg,Revelle College Honors Program,,FA89,,UN,UNAF,NONE,4,RE,000000,NOT APPLICABLE AT UCSD,,,,Do not publish. Not a primary major. Admitted by special approval. ,,,,,,,,
---,---,UN51,Mu Hon Prg,Muir College Honors Program,,WI91,,UN,UNAF,NONE,4,MU,000000,NOT APPLICABLE AT UCSD,,,,Do not publish. Not a primary major. Admitted by special approval. ,,,,,,,,
---,---,UN52,Ma Hon Prg,Marshall College Honors Program,,FA89,,UN,UNAF,NONE,4,TH,000000,NOT APPLICABLE AT UCSD,,,,Do not publish. Not a primary major. Admitted by special approval. ,,,,,,,,
---,---,UN53,Wa Hon Prg,Warren College Honors Program,,WI91,,UN,UNAF,NONE,4,WA,000000,NOT APPLICABLE AT UCSD,,,,Do not publish. Not a primary major. Admitted by special approval. ,,,,,,,,
---,---,UN54,Ro Hon Prg,Roosevelt Coll Honors Program,,FA90,,UN,UNAF,NONE,4,FI,000000,NOT APPLICABLE AT UCSD,,,,Do not publish. Not a primary major. Admitted by special approval. ,,,,,,,,
---,---,UN55,Si Hon Prg,Sixth College Honors Program,,FA04,,UN,UNAF,NONE,4,SI,000000,NOT APPLICABLE AT UCSD,,,,Do not publish. Not a primary major. Admitted by special approval. ,,,,,,,,
,,UN75,,,,,,,UNAF,,,,000000,NOT APPLICABLE AT UCSD,,,YES,Reserved for Historical Code,,,,,,,,
,,UN76,,,,,,,,,,,000000,NOT APPLICABLE AT UCSD,,,YES,Reserved for Historical Code,,,,,,,,
---,---,UN77,EAP Rec Ex,Ed Abrd Reciprocal Exch Prog,,FS50,,GR,UNAF,NOAW,4,GR,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN78,Fudan Exch,Fudan Univ Exchange Program,,FS50,,GR,UNAF,NOAW,4,GR,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN79,IldeFranEx,Ile de France Exchange Prog,,FS50,,GR,UNAF,NOAW,4,GR,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN80,Intcamp Ex,UC Intercampus Exchange Prog,,FS50,,GR,UNAF,NOAW,4,GR,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN81,SDSU Exch,SDSU Graduate Exchange Program,,FA92,,GR,UNAF,NOAW,4,GR MD,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,---,UN82,ClasscsICX,Classics Tri-Campus UC IC Exch,,FA98,,GR,UNAF,NOAW,4,GR,161200,CLASSICS & CLASSICAL LANGUAGE,,,,,,,,,,,,
---,---,UN83,Dr&Th-ICX,Drama and Theatre UC IC Exch,,FA98,,GR,UNAF,NOAW,4,GR,360117,THEATRE/THEATER,,,,,,,,,,,,
,,UN84,Xavier Coll,Xavier College Exchange Program,,WI16,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN85,BauhausEx,Bauhaus Univ Exchange Program,,FA17,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN86,CETYS Univ,CETYS Univ Exchange Program,,FA18,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN87,UABC Exch,UABC Exchange Program,,FA18,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN88,MacquarEX,Macquarie Univ Exchange Prog,,FA18,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN89,KyotoUniEx,Kyoto University Exchange Prog,,FA21,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN90,UnSthampEx,Uni of Southampton Exchange Pr,,FA21,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN91,EcoPolyEx,Ecole Polytechnique Exch Prog,,FA21,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN92,EcoPolFedE,Ecole Poly Fed De La Exch Prog,,FA22,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN93,ZurichExch,Zurich Uni Appl Sci Exch Prog,,FA22,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN94,UPNA Exch,UPNA Exchange Program,,SP23,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN95,HnyangExch,Hanyang University Exch Prog,,FA23,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN96,TUnDenExch,Tech Univ of Denmark Exch Prog,,FA23,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN97,CollGhslEx,Collegio Ghislieri Exchange Pr,,FA23,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN98,OsakaUnEx,Osaka University Exchange Pr,,SP25,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
,,UN99,KAISTEx,KAIST Exchange Program,,WI25,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240199,LIBERAL ARTS AND SCIENCES GENERAL,,,,,,,,,,,,
---,944,UNBS,UndecBiolS,Undeclared-Biological Sciences,,FA03,SP11,UN,UNAF,NONE,4,RE MU TH WA FI SI,260101,"BIOLOGY/BIOLOGICAL SCIENCES, GENERAL",YES,,YES,,,,,,,,,
---,949,UNHA,UndecHumAr,Undeclared-Humanities/Arts,,FA03,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,240103,HUMANITIES/ HUMANISTIC STUDIES,,,,,,,,,,,,
---,945,UNPS,UndecPhysS,Undeclared-Physical Sciences,,FA03,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,400101,PHYSICAL SCIENCES,YES,,,,,,,,,,,
---,948,UNSS,UndecSocSc,Undeclared-Social Sciences,,FA03,,UN,UNAF,NONE,4,RE MU TH WA FI SI SN EI,450101,"SOCIAL SCIENCES, GENERAL",,,,,,,,,,,,
910,,US25,Urb&RurDev,Urban and Rural Development,,FA70,WI74,UN,USP,BA,4,RE MU TH,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
910,,US25,Urb&Rur St,Urban and Rural Studies,,SP74,FA90,UN,USP,BA,4,RE MU TH WA,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
910,910,US26,Urb Stu&Pl,Urban Studies and Planning,Urban Studies and Planning,FA81,,UN,USP,BA,4,RE MU TH WA FI SI SN EI,451201,URBAN STUDIES/AFFAIRS,,,,,,,,,,,,
910,0D7,US27,RealEstDev,Real Estate and Development,Real Estate and Development,FA17,,UN,USP,BS,4,RE MU TH WA FI SI SN EI,041001,REAL ESTATE DEVELOPMENT,,,,,,,,,,,,
---,910,US50,Hn-UrbSt&P,Urban Studies and Planning,Urban Studies and Planning,SP91,,UN,USP,BA,4,RE MU TH WA FI SI,451201,URBAN STUDIES/AFFAIRS,,,YES,,,,,,,,,
,0L2,US75,Urb Stu&Pl,Urban Studies and Planning,Urban Studies and Planning,FA25,,GR,USP,MA PHD,"2,7",GR,451201,URBAN STUDIES/AFFAIRS,,,,There is no stand-alone MA degree; doctoral students who are unable to complete the PhD requirements or leave the program are eligible for the MA degree.,,,,,,,,
,0LB,US76,MstUS&RgPl,Master of UrbStu & RgnPlanning,Master of Urban Studies and Regional Planning,FA25,,GR,USP,MURP,2,GR,451201,URBAN STUDIES/AFFAIRS,,,,,,,,,,,,
,72A,VA01,Pr-VACmpAr,Pre-Interdisc Computing & Arts,,FA02,FA07,UN,VIS,NONE,4,RE MU TH WA FI SI,509999,"VISUAL AND PERFORMING ARTS, OTHER",,,YES,,,,,,,,,
,72B,VA02,Pr-MedComp,Pre-Visual Arts (Media) Comp Emph,,FA02,S306,UN,VIS,NONE,4,RE MU TH WA FI SI,500101,"VISUAL AND PERFORMING ARTS, GENERAL",,,YES,,,,,,,,,
,---,VA25,Vis Arts,Visual Arts,,FA66,SP80,UN,VIS,BA,4,RE MU TH WA,000000,NOT APPLICABLE AT UCSD,,,YES,,,,,,,,,
089,089,VA26,Art Hst/Cr,Visual Arts(Art Hist/Criticsm),Visual Arts (Art History/Criticism),FA67,,UN,VIS,BA,4,RE MU TH WA FI SI SN EI,500703,"ART HISTORY, CRITICISM AND CONSERVATION",,,,,,,,,,,,
922,922,VA27,Media,Visual Arts (Media),Visual Arts (Media),FA84,,UN,VIS,BA,4,RE MU TH WA FI SI SN EI,500101,"VISUAL AND PERFORMING ARTS, GENERAL",,,,,,,,,,,,
894,894,VA28,Studio VA,Visual Arts (Studio),Visual Arts (Studio),FA67,,UN,VIS,BA,4,RE MU TH WA FI SI SN EI,500702,"FINE/STUDIO ARTS, GENERAL",,,,,,,,,,,,
"266out/
267 in",922,VA29,VA-CompArt,Interdisc Computing & the Arts,Interdisciplinary Computing and the Arts,FA98,,UN,VIS,BA,4,RE MU TH WA FI SI SN EI,509999,"VISUAL AND PERFORMING ARTS, OTHER",,,,,,,,,,,,
,0AL,VA30,Spec Desgn,Speculative Design,Speculative Design,FA15,,UN,VIS,BA,4,RE MU TH WA FI SI SN EI,500401,"DESIGN AND VISUAL COMMUNICATIONS, GENERAL",,,,,,,,,,,,
,089,VA50,Hn-ArtH/Cr,Visual Arts(Art Hist/Criticsm),Visual Arts (Art History/Criticism),FA97,,UN,VIS,BA,4,RE MU TH WA FI SI,500703,"ART HISTORY, CRITICISM AND CONSERVATION",,,YES,,,,,,,,,
